source	id	title	theme	author	textdate	tags	URL	Author_profession	About_author
Arzamas	400	Бессмысленный тест на знание Arzamas  •  	[]		30.01.2017	[]	http://arzamas.academy/mag/400-two-years		
Arzamas	299	Черновики Михаила Булгакова  •  	['Литература']	Мария Котова	14.06.2016	[]	http://arzamas.academy/mag/299-bulgakov	Историк литературы	Кандидат филологических наук, ведущий научный сотрудник, руководитель научного отдела Государственного музея М. А. Булгакова. Автор ряда статей о русской литературе XX века и соавтор нескольких монографий, в том числе «В лабиринтах романа-загадки. Комментарий к роману В. П. Катаева „Алмазный мой венец“» (в соавторстве с О. Лекмановым, при участии Л. Видгофа) и «О. Мандельштам. „Египетская марка“. Пояснения для читателя» (составители: М. Котова, О. Лекманов, О. Репина, <nobr>А. Сергеева-Клятис,</nobr> С. Синельников).
Arzamas	164	За что на самом деле сожгли Джордано Бруно?  •  	['История']	Ованес Акопян	05.11.2015	[]	http://arzamas.academy/mag/164-bruno	Историк	Кандидат исторических наук, специалист по истории ренессансной магии, науки и философии, докторант Уорикского университета (Ковентри, Великобритания).
Arzamas	282	5 новых книг о литературе  •  	['Литература']		05.04.2016	[]	http://arzamas.academy/mag/282-essay		
Arzamas	303	Зачем американцы красили лицо в черный  •  	['Искусство', 'Антропология']	Феликс Сандалов	04.07.2016	[]	http://arzamas.academy/mag/303-menestrels	Журналист	Автор книги «Формейшен: история одной сцены»
Arzamas	273	Как определить тип личности по форме носа: метод Аристотеля  •  	['История', 'Антропология']		14.03.2016	[]	http://arzamas.academy/mag/273-nose		
Arzamas	208	Как Русско-турецкая война повлияла на моду  •  	['История', 'Антропология']	Ольга Хорошилова	07.12.2015	[]	http://arzamas.academy/mag/208-russo-turkish-war	Искусствовед, историк моды	Кандидат искусствоведения, доцент Санкт-Петербургского государственного университета промышленных технологий и дизайна, лектор Русского музея, автор книг «Всадники особого назначения» (2013), «Костюм и мода Российской империи. Эпоха Николая II» (2013), «Костюм и мода Российской империи. Эпоха Александра II и Александра III» (2015), «Молодые и красивые. Мода 1920-х годов» (2016).
Arzamas	163	Боги, монстры, Ренуар и поедатели свинины  •  	[]		30.10.2015	[]	http://arzamas.academy/mag/163-halk		
Arzamas	427	Советский писатель внутри Большого террора. Глава 7  •  	['Литература', 'История']	Илья Венявкин	27.04.2017	['Документ', 'СССР']	http://arzamas.academy/mag/427-chapter7Историк советской литературы и культуры	Кандидат исторических наук. Креативный директор Фонда Егора Гайдара. Один из участников сетевого проекта «Прожито», создающего полный электронный корпус дневников советского времени.	
Arzamas	295	Победитель читательского голосования — теперь в музее  •  	[]	Олег Коронный	25.05.2016	[]	http://arzamas.academy/mag/295-ashurnasirpalii	Редактор Arzamas.academy	
Arzamas	262	Книги недели: выбор «Порядка слов»  •  	[]		25.02.2016	[]	http://arzamas.academy/mag/262-shoah		
Arzamas	386	Стихи на выходные: Бахыт Кенжеев  •  	['Литература']		09.12.2016	['Поэзия']	http://arzamas.academy/mag/386-kenzheev		
Arzamas	425	Какие преступления вдохновили Достоевского  •  	['Литература', 'История']	Анастасия Першкина	02.05.2017	['XIX век', 'Хроника']	http://arzamas.academy/mag/425-crimes	Филолог, журналист	Кандидат филологических наук, главный выпускающий редактор «ТАСС-Аудио», член оргкомитета Международной научной конференции молодых филологов «Текстология и историко-литературный процесс». Училась на филологическом факультете МГУ, работала на радиостанции «Коммерсантъ FM». Научные интересы — русская литература XIX века. Дома есть библиотека и кот по имени Осип Иванович Сенковский.
Arzamas	355	Как устроен древнерусский храм  •  	['Искусство', 'История']	Сергей Кавтарадзе	17.10.2016	['Путеводитель', 'Архитектура', 'Древняя Русь']	http://arzamas.academy/mag/355-drevnerus	Искусствовед, историк архитектуры	Преподаватель Школы коллекционеров и экспертов ЦСИ «Винзавод». Лауреат премии «Просветитель» 2016 года в номинации «Гуманитарные науки» (книга «Анатомия архитектуры. Семь книг о логике, форме и смысле», 2016).
Arzamas	442	Определитель святых  •  	['Искусство', 'История', 'Антропология']	Михаил Майзульс	12.07.2017	['Шпаргалка', 'Средние века', 'Церковь']	http://arzamas.academy/mag/442-holyness	Историк-медиевист	Преподаватель Российско-французского учебно-научного центра исторической антропологии им. М. Блока. Окончил аспирантуру РГГУ (2008). Сфера научных интересов: древнерусская эсхатология, Библия и библейские образы в культуре русского Средневековья, проблема исторического сознания в Московской Руси, религиозная и культурная история западноевропейского Средневековья. Соавтор книг «Демоны и грешники в древнерусской иконографии: семиотика образа» (2011) и «Анатомия ада. Путеводитель по древнерусской визуальной демонологии» (2013).
Arzamas	256	Альфред Шнитке — о том, почему шлягеры — это зло  •  	['Искусство']		29.02.2016	[]	http://arzamas.academy/mag/256-shnittke		
Arzamas	441	Неизвестное видео с похорон Бориса Пастернака  •  	['История', 'Литература']		30.05.2017	['Хроника', 'СССР', 'Видео', 'Поэзия']	http://arzamas.academy/mag/441-pasternak_funeral		
Arzamas	212	О проигранной битве: нобелевская лекция Светланы Алексиевич  •  	['История', 'Литература']		07.12.2015	[]	http://arzamas.academy/mag/212-aleksievitch		
Arzamas	332	«Талантливая бесталанность»: как великих писателей ругали современники  •  	['Литература']	Анастасия Тулякова	22.08.2016	[]	http://arzamas.academy/mag/332-critics	Аспирант факультета гуманитарных наук школы филологии НИУ ВШЭ, преподаватель лицея НИУ ВШЭ	
Arzamas	293	6 вещей, которые надо знать о рунах  •  	['История']	Савва Михеев	23.06.2016	[]	http://arzamas.academy/mag/293-runi	Историк	Кандидат исторических наук, старший научный сотрудник отдела типологии и сравнительного языкознания Института славяноведения РАН.
Arzamas	152	Мультфильмы про Груффало, 100 лучших детских книг года  •  	[]	Лиза Биргер	23.10.2015	['Дети']	http://arzamas.academy/mag/152-children-4Журналист, литературный критик		
Arzamas	158	Мультфильмы по классике и постеры к «Гарри Поттеру»  •  	[]		30.10.2015	['Дети']	http://arzamas.academy/mag/158-children-4		
Arzamas	399	Как Ницше, Аполлинер и прерафаэлиты изменили архитектуру  •  	['Искусство']	Ксения Малич	01.02.2017	['Архитектура', 'Что читать']	http://arzamas.academy/mag/399-arch_books	Искусствовед, историк архитектуры	Научный сотрудник Государственного Эрмитажа, куратор архитектурной программы проекта «Эрмитаж 20/21». Автор и куратор выставок, посвященных истории становления европейских архитектурных школ в XX веке, а также мастерам современной архитектуры («Сантьяго Калатрава. В поисках движения», «Архитектура по-голландски. 1945–2000», «Заха Хадид в Государственном Эрмитаже», «Золотое поколение. Модернизм в финской архитектуре и дизайне» и др). Автор нескольких десятков научных статей и выставочных каталогов, посвященных вопросам теории архитектуры XIX–XX веков.
Arzamas	440	Что с детьми индейцев сделала американская школа  •  	['Антропология', 'История']	Дмитрий Шабельников	26.05.2017	['Хроника', 'Америка', 'XIX век']	http://arzamas.academy/mag/440-carlisle	Переводчик	Окончил филологический факультет МГУ, выпускник мастерской художественного перевода Creative Writing School (курс Александры Борисенко и Виктора Сонькина). Участник проекта перевода английских приключенческих рассказов конца XIX века.
Arzamas	369	Как работает реставратор  •  	['Искусство', 'История']	Елена Позднякова	09.11.2016	['Инструкция', 'Древняя Русь']	http://arzamas.academy/mag/369-restavr	Историк искусства	Магистрант отделения теории и истории искусства исторического факультета МГУ
Arzamas	130	Что читать в сети: 07.10–14.10  •  	[]		07.10.2015	[]	http://arzamas.academy/mag/130-what-to-read-1		
Arzamas	157	Как звучал голос Чайковского  •  	['История', 'Искусство']	Алексей Мунипов	28.10.2015	[]	http://arzamas.academy/mag/157-chaikovsky	Журналист, редактор 	Кандидат наук, в 2002 году защитил в НИИ искусствознания диссертацию «Тема смерти в японской массовой культуре». <nobr>В 2012–2013 годах</nobr> — главный редактор журнала «Большой город», <nobr>в 2014–2015 годах</nobr> — главный редактор издания «Афиша–Воздух», <nobr>в 2015–2016 годах</nobr> — редакционный директор Arzamas. 
Arzamas	105	Роман Карцев и Виктор Ильченко — про первое сентября  •  	['Искусство']		01.09.2015	[]	http://arzamas.academy/mag/105-1-sep		
Arzamas	286	Анатомия смеха: как работает английская карикатура  •  	['Искусство']		13.04.2016	[]	http://arzamas.academy/mag/286-caricature		
Arzamas	229	Ольга Улемнова — о казанском авангарде  •  	['Искусство']	Анна Лернер	23.12.2015	[]	http://arzamas.academy/mag/229-ulemnova		
Arzamas	385	Александр Родченко: краткий путеводитель по жизни и творчеству  •  	['Искусство']	Никита Слинкин	16.12.2016	['Шпаргалка']	http://arzamas.academy/mag/385-rodchenko	Историк искусства	Сотрудник издательского отдела Мультимедиа-арт-музея, соавтор <a href="https://twitter.com/gerbarium" target="_blank">твиттера Gerbarium</a>.
Arzamas	270	Шпионские игры, детские детективы и мультсериал про Битлов  •  	[]	Лиза Биргер	11.03.2016	['Дети']	http://arzamas.academy/mag/270-fbi-for-kids	Журналист, литературный критик	
Arzamas	370	Рафаэль: как подготовиться к выставке  •  	['Искусство', 'История']		25.10.2016	['Живопись', 'XVI–XVII века']	http://arzamas.academy/mag/370-rafael		
Arzamas	218	Даниил Хармс — о новых медиа  •  	['Литература']		15.12.2015	[]	http://arzamas.academy/mag/218-kharms		
Arzamas	127	Россия и Китай: 100 лет дружбы и вражды  •  	['История']		14.10.2015	[]	http://arzamas.academy/mag/127-pantcov		
Arzamas	16	Французская деревенская песенка 1912 года  •  	['Искусство']		16.07.2015	[]	http://arzamas.academy/mag/16-gallic		
Arzamas	296	5 писем древних школьников  •  	['История']	Алена Чепель	16.06.2016	[]	http://arzamas.academy/mag/296-oldschool	Филолог, историк Античности	Докторант Университета Рединга (University of Reading), научный сотрудник лаборатории античной культуры Школы актуальных гуманитарных исследований РАНХиГС.
Arzamas	202	О вреде чтения, как говорить на барабанах, долой тонкость  •  	[]		02.12.2015	[]	http://arzamas.academy/mag/202-txts-of-the-week		
Arzamas	351	Как читать Хлебникова  •  	['Литература']	Олег Лекманов	28.09.2016	['Инструкция', 'Поэзия']	http://arzamas.academy/mag/351-hlebnikov	Доктор филологических наук, профессор школы филологии факультета гуманитарных наук НИУ ВШЭ	Историк литературы. Автор монографий «Книга об акмеизме и другие работы» (2000), «Статьи и заметки о школьной литературе» (в соавторстве с М. И. Свердло&shy;вым, 2001), «„Рождественские стихи“ Иосифа Бродского» (в со&shy;авторстве с А. Ю. Сергеевой-Клятис, 2002), «В лабиринтах романа-загадки. Комментарий к роману В. П. Катаева „Алмазный мой венец“» (в соавторстве с М. Ко&shy;то&shy;вой, при участии Л. Вид&shy;гофа; 2004), <a href=http://community.livejournal.com/ru_lit/206083.html target=_blank>«Опыт коллективного комментария к „Вступлению“ поэмы Тимура Кибирова „Сквозь прощальные слезы“»</a>, «О трех акмеистических книгах. М. Зенке&shy;вич. В. Нарбут. О. Мандельштам» (2006), «Осип Мандельштам. Жизнь поэта» (серия «Жизнь замечательных людей», 2009), «Mandelstam» (Boston, 2010), «Сергей Есенин. Биография. Издание второе, исправленное и дополненное» (в соавторстве с М. И. Свердловым, 2011), «О. Мандельштам. „Египетская марка“. Пояснения для читателя» (сост. О. Лекманов, М. Котова, О. Репина, А. Сергеева-Клятис, С. Синельников; 2012), «Поэты и газеты. Очерки» (2013), «Русская поэзия в 1913 году» (2014), <a href= http://www.ruthenia.ru/document/551883.html target=_blank>«Из опыта пристального чтения русской прозы: „Чистый понедельник“ И. А. Бунина»</a> (в соавторстве с М. Дзюбенко).
Arzamas	171	Майк Тайсон — о пользе чтения  •  	['Литература']		10.11.2015	[]	http://arzamas.academy/mag/171-tyson		
Arzamas	309	Советский писатель внутри Большого террора. Глава 1  •  	['Литература', 'История']	Илья Венявкин	18.07.2016	['СССР']	http://arzamas.academy/mag/309-afinogenov	Историк советской литературы и культуры	Кандидат исторических наук. Креативный директор Фонда Егора Гайдара. Один из участников сетевого проекта «Прожито», создающего полный электронный корпус дневников советского времени.
Arzamas	151	Книги недели: выбор «Фаланстера»  •  	[]	Борис Куприянов	22.10.2015	[]	http://arzamas.academy/mag/151-books-1Издатель, публицист	Один из учредителей книжного магазина «Фаланстер», программный директор Международного московского открытого книжного фестиваля, член экспертного совета Международной ярмарки интеллектуальной литературы non/fiction.	
Arzamas	444	Лев Толстой как герой поп-культуры  •  	['Искусство', 'Литература']	Анастасия Тулякова	07.06.2017	['Фольклор']	http://arzamas.academy/mag/444-tolstoy	Аспирант факультета гуманитарных наук школы филологии НИУ ВШЭ, преподаватель лицея НИУ ВШЭ	
Arzamas	408	Грузинский авангард в шести картинах и двух эскизах  •  	['Искусство']	Елена Каменская	27.02.2017	['Живопись', 'Шпаргалка']	http://arzamas.academy/mag/408-gamardzhoba	Искусствовед, куратор выставок	Внештатный сотрудник ГМИИ им. А. С. Пушкина, Московского музея современного искусства, Театрального музея Тбилиси. Окончила историко-филологический факультет РГГУ и отделение истории и теории искусства МГУ. Научные интересы — искусство грузинского модернизма, искусство русского зарубежья. Пишет кандидатскую диссертацию о творчестве художника Александра Яковлева. 
Arzamas	428	«Иван и Фрэнк»: история двух солдат  •  	['История']		09.05.2017	['Воспоминания', 'Война', 'Видео']	http://arzamas.academy/mag/428-ivan-frank		
Arzamas	362	7 секретов «Мертвых душ»  •  	['Литература']	Евгения Шрага	19.10.2016	['Шпаргалка', 'Что читать']	http://arzamas.academy/mag/362-mertvie_dushi	Историк литературы, переводчик	Кандидат филологических наук. Окончила филологический факультет СПбГУ. Преподавала на кафедре истории русской литературы СПбГУ. Работала редактором в Издательстве Европейского университета в Санкт-Петербурге и в издательстве «Лимбус Пресс». Автор монографии «Литература против литературности: Пути развития циклизованной прозы 1820–30-х годов» (2013), участник коллективной монографии «Проза Н. В. Гоголя. Поэтика нарратива» (2011). Переводчик: Джон Бергер, «Искусство видеть» (2012); Геральд Рауниг, «Искусство и революция. Художественный активизм в долгом двадцатом веке» (2011; совместно с Александром Скиданом).
Arzamas	349	Поэт Анатолий Найман о писателе Викторе Голявкине  •  	['Литература']	Анатолий Найман 	21.09.2016	['Воспоминания']	http://arzamas.academy/mag/349-golyavkin	Поэт и писатель	
Arzamas	215	«Звездные войны» для малышей и мультфильмы про детство  •  	[]	Лиза Биргер	11.12.2015	['Дети']	http://arzamas.academy/mag/215-yoda	Журналист, литературный критик	
Arzamas	236	Опрос: что случилось с наукой в 2015 году  •  	['История', 'Антропология']		07.01.2016	[]	http://arzamas.academy/mag/236-opros		
Arzamas	160	Игра недели: «Россия против Турции»  •  	['История']	Дмитрий Голубовский	29.10.2015	[]	http://arzamas.academy/mag/160-russ-turkish-war-game	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	126	Работа Оливье Кристена про гугенотов и иконоборчество  •  	['История']		04.10.2015	[]	http://arzamas.academy/mag/126-gugeno		
Arzamas	233	Голосование: всё лучшее 15-го года  •  	['История']		28.12.2015	[]	http://arzamas.academy/mag/233-new-year-poll		
Arzamas	337	Как слушать оперу  •  	['Искусство']	Михаил Фихтенгольц	29.08.2016	['Музыка']	http://arzamas.academy/mag/337-opera	Музыковед, оперный и концертный продюсер, музыкальный критик	Окончил Российскую академию музыки им. Гнесиных по специальности «музыковедение». С 2006 года — директор концертных программ Московской филармонии, <nobr>с 2009 по 2013 год</nobr> — начальник отдела перспективного творческого планирования Большого театра. Сотрудничал с Российским национальным оркестром, Московским Пасхальным фестивалем Валерия Гергиева. С 2014 года — директор оперы Баденского государственного театра (Карлсруэ, Германия) и художественный руководитель Международного Генделевского фестиваля в Карлсруэ.
Arzamas	319	Письма читателей Михаилу Зощенко  •  	['Литература', 'Антропология']	Мария Котова	27.07.2016	[]	http://arzamas.academy/mag/319-zoshchenko	Историк литературы	Кандидат филологических наук, ведущий научный сотрудник, руководитель научного отдела Государственного музея М. А. Булгакова. Автор ряда статей о русской литературе XX века и соавтор нескольких монографий, в том числе «В лабиринтах романа-загадки. Комментарий к роману В. П. Катаева „Алмазный мой венец“» (в соавторстве с О. Лекмановым, при участии Л. Видгофа) и «О. Мандельштам. „Египетская марка“. Пояснения для читателя» (составители: М. Котова, О. Лекманов, О. Репина, <nobr>А. Сергеева-Клятис,</nobr> С. Синельников).
Arzamas	421	Краткая история реликвий  •  	['История', 'Антропология']	Светлана Яцык	04.04.2017	['Средние века', 'Церковь', 'Мифы', 'Шпаргалка']	http://arzamas.academy/mag/421-reliq	Историк-медиевист	Кандидат исторических наук, аналитик лаборатории медиевистических исследований, преподаватель школы исторических наук факультета гуманитарных наук Высшей школы экономики.
Arzamas	384	Как быть красавицей  •  	['Антропология', 'История']		07.12.2016	['Мода', 'XVIII век', 'XIX век']	http://arzamas.academy/mag/384-beauty		
Arzamas	314	10 способов остаться в истории  •  	['Антропология', 'История']	Савва Михеев	01.08.2016	[]	http://arzamas.academy/mag/314-nadpisi	Историк	Кандидат исторических наук, старший научный сотрудник отдела типологии и сравнительного языкознания Института славяноведения РАН.
Arzamas	186	Всё о создателе «Маппет-шоу» и пазлы-молекулы  •  	[]	Лиза Биргер	20.11.2015	['Дети']	http://arzamas.academy/mag/186-mog	Журналист, литературный критик	
Arzamas	407	7 секретов «Грозы»  •  	['Литература']	Кирилл Зубков	01.03.2017	['Шпаргалка', 'Что читать', 'XIX век']	http://arzamas.academy/mag/407-groza	Историк литературы	Кандидат филологических наук, преподаватель СПбГУ, сотрудник Института русской литературы (Пушкинского Дома) РАН. Автор работ по истории русской литературы, цензуры и литературной критики середины XIX века.
Arzamas	272	Как устроены рисунки Эйзенштейна  •  	['Искусство']	Ика Мунипова	16.03.2016	['Кино']	http://arzamas.academy/mag/272-eisenstein	Историк театра и кино, режиссер	Выпускница Института филологии и истории (кафедра театра и кино) и Высших курсов сценаристов и режиссеров (мастерская Владимира Хотиненко). Занималась исследованием рисунков Эйзенштейна в аспирантуре отделения филологии философского факультета Эрфуртского университета (Германия).
Arzamas	125	«Ключ от ада»: учебник черной и белой магии  •  	['История', 'Искусство']	Анна Лернер	19.10.2015	[]	http://arzamas.academy/mag/125-cyprianus		
Arzamas	357	Мусульманский Петербург рубежа веков  •  	['Антропология', 'История']	Ренат Беккин	10.10.2016	['XIX век', 'Галерея']	http://arzamas.academy/mag/357-muslims	Доктор экономических наук, профессор РАН, специалист по исламской экономике и мусульманскому праву	В 2007–2012 годах — главный редактор литературно-философского журнала «Четки»; в 2010–2015 годах — основатель и заведующий кафедры исламоведения в Казанском федеральном университете. Автор 10 научных монографий и более 130 статей на русском и английском языках.
Arzamas	232	Роман Гуль — о жизни в эмиграции  •  	['История', 'Литература']		01.02.2016	[]	http://arzamas.academy/mag/232-roman-gul		
Arzamas	255	Корней Чуковский — о набоковской лжи  •  	['Литература']		22.02.2016	[]	http://arzamas.academy/mag/255-nabokov		
Arzamas	195	Как устроен мир средневекового бестиария  •  	['История', 'Антропология']	Анна Лернер	01.12.2015	[]	http://arzamas.academy/mag/195-beas		
Arzamas	234	Книги недели: выбор «Порядка слов»  •  	[]		24.12.2015	[]	http://arzamas.academy/mag/234-mayak		
Arzamas	190	Андрей Зубов. «Сирия: предпосылки трагедии»  •  	['История']		24.11.2015	[]	http://arzamas.academy/mag/190-syria		
Arzamas	122	Лев Толстой говорит на четырех языках  •  	['Литература']		15.09.2015	[]	http://arzamas.academy/mag/122-tolstoy-shellac		
Arzamas	411	Фильм-воспоминание о Москве  •  	['История']	Катя Ламм	23.02.2017	['Документ']	http://arzamas.academy/mag/411-baranovich	Продюсер Arzamas	
Arzamas	341	Для кого писал Маяковский  •  	['Литература']	Олег Лекманов	12.09.2016	['Поэзия', 'Что читать']	http://arzamas.academy/mag/341-mayak	Доктор филологических наук, профессор школы филологии факультета гуманитарных наук НИУ ВШЭ	Историк литературы. Автор монографий «Книга об акмеизме и другие работы» (2000), «Статьи и заметки о школьной литературе» (в соавторстве с М. И. Свердло&shy;вым, 2001), «„Рождественские стихи“ Иосифа Бродского» (в со&shy;авторстве с А. Ю. Сергеевой-Клятис, 2002), «В лабиринтах романа-загадки. Комментарий к роману В. П. Катаева „Алмазный мой венец“» (в соавторстве с М. Ко&shy;то&shy;вой, при участии Л. Вид&shy;гофа; 2004), <a href=http://community.livejournal.com/ru_lit/206083.html target=_blank>«Опыт коллективного комментария к „Вступлению“ поэмы Тимура Кибирова „Сквозь прощальные слезы“»</a>, «О трех акмеистических книгах. М. Зенке&shy;вич. В. Нарбут. О. Мандельштам» (2006), «Осип Мандельштам. Жизнь поэта» (серия «Жизнь замечательных людей», 2009), «Mandelstam» (Boston, 2010), «Сергей Есенин. Биография. Издание второе, исправленное и дополненное» (в соавторстве с М. И. Свердловым, 2011), «О. Мандельштам. „Египетская марка“. Пояснения для читателя» (сост. О. Лекманов, М. Котова, О. Репина, А. Сергеева-Клятис, С. Синельников; 2012), «Поэты и газеты. Очерки» (2013), «Русская поэзия в 1913 году» (2014), <a href= http://www.ruthenia.ru/document/551883.html target=_blank>«Из опыта пристального чтения русской прозы: „Чистый понедельник“ И. А. Бунина»</a> (в соавторстве с М. Дзюбенко).
Arzamas	326	Раны Гражданской войны в США  •  	['История', 'Антропология']	Дмитрий Голубовский	03.08.2016	[]	http://arzamas.academy/mag/326-civilwar	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	179	Зомби, мумии, тантра и Рембрандт  •  	[]		13.11.2015	[]	http://arzamas.academy/mag/179-zombie		
Arzamas	133	Слово «бистро» — это искаженное русское «быстро»?  •  	['История']		29.09.2015	[]	http://arzamas.academy/mag/133-bistro		
Arzamas	141	Про буквы и немного про слова  •  	[]		09.10.2015	['Дети']	http://arzamas.academy/mag/141-abc		
Arzamas	397	Что надо знать о «Хрониках Нарнии»  •  	['Литература']	Николай Эппле	25.01.2017	['Шпаргалка', 'Что читать', 'Англия']	http://arzamas.academy/mag/397-narnia	Филолог, переводчик, журналист	Окончил классическое отделение историко-филологического факультета РГГУ и аспирантуру Института философии РАН. Специалист по истории западноевропейской литературы, переводчик Клайва Стейплза Льюиса и Гилберта Кита Честертона.
Arzamas	435	История самого опасного волка-убийцы  •  	['Антропология', 'История']	Дмитрий Шабельников	17.05.2017	['Документ', 'Америка', 'Хроника']	http://arzamas.academy/mag/435-wolf	Переводчик	Окончил филологический факультет МГУ, выпускник мастерской художественного перевода Creative Writing School (курс Александры Борисенко и Виктора Сонькина). Участник проекта перевода английских приключенческих рассказов конца XIX века.
Arzamas	258	Алексей Шмелев. «Ложь и вранье в русской языковой картине мира»  •  	['Антропология']		02.03.2016	[]	http://arzamas.academy/mag/258-russian-lies		
Arzamas	247	Дмитрий Опарин — о жизни эскимосов  •  	['Антропология']	Анна Лернер	03.02.2016	[]	http://arzamas.academy/mag/247-north		
Arzamas	318	Краткая история кровопускания  •  	['Антропология', 'История']	Мария Пироговская	05.08.2016	[]	http://arzamas.academy/mag/318-blood	Антрополог	Кандидат исторических наук, научный сотрудник факультета антропологии Европейского университета <nobr>в Санкт-Петербурге</nobr>, редактор раздела «Рецензии» журнала «Антропологический форум».
Arzamas	315	Сколько зарабатывали русские писатели  •  	['Литература', 'История']	Анастасия Тулякова	08.07.2016	[]	http://arzamas.academy/mag/315-money	Аспирант факультета гуманитарных наук школы филологии НИУ ВШЭ, преподаватель лицея НИУ ВШЭ	
Arzamas	307	5 книг об архитектуре советского авангарда  •  	['Искусство']	Александра Селиванова	28.06.2016	[]	http://arzamas.academy/mag/307-avang_arch	Кандидат архитектуры	Руководитель Центра авангарда библиотеки «Просвещение трудящихся», старший научный сотрудник Музея Москвы.
Arzamas	137	Что читать в сети: от толстого Гамлета до истории французских рам  •  	[]		14.10.2015	[]	http://arzamas.academy/mag/137-to-read-2		
Arzamas	281	Как собраться в Крестовый поход  •  	['История']	Светлана Лучицкая	01.04.2016	[]	http://arzamas.academy/mag/281-crusaders	Доктор исторических наук	Руководитель Центра культурной и исторической антропологии Института всеобщей истории РАН, заведующая отделом культуры и науки средневековой и современной Европы Института мировой культуры МГУ. Автор более 100 научных работ. Специалист по истории средневековых христианских представлений об исламе, истории Крестовых походов, средневековой иконографии, истории средневековой культуры.
Arzamas	36	Всеволод Дмитриев. Неизвестный критик журнала «Аполлон»  •  	['Литература']		07.10.2015	[]	http://arzamas.academy/mag/36-32-vsevoloddmitriev		
Arzamas	379	Виолончель: пять доказательств того, что она существует  •  	['Искусство']		18.11.2016	['Музыка', 'Инструкция', 'Шпаргалка']	http://arzamas.academy/mag/379-vivacello		
Arzamas	117	Фрай читает Уайльда, настольные игры, «Пеппи» и расизм  •  	[]	Лиза Биргер	02.10.2015	['Дети']	http://arzamas.academy/mag/117-children-2Журналист, литературный критик		
Arzamas	426	Как смотреть Репина  •  	['Искусство', 'История']	Галина Ельшевская	19.04.2017	['Инструкция', 'Шпаргалка', 'Живопись', 'XIX век']	http://arzamas.academy/mag/426-repin	Искусствовед	Автор более 200 статей, а также книг «Модель и образ» (1984), «Илья Репин» (1998), «Короткая книга о Константине Сомове» (2003), «Мир искусства» (2008) и др. Куратор и редактор книжной серии «Очерки визуальности» издательства «Новое литературное обозрение» (в 2016 году отмечена премией The Art Newspaper Russia).
Arzamas	162	Инфографика недели: цвета  •  	['Антропология', 'Искусство']	Дмитрий Голубовский	30.10.2015	[]	http://arzamas.academy/mag/162-infographic-colors	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	432	Как читать «Двенадцать месяцев»  •  	['Литература', 'История']		05.06.2017	['Война', 'СССР', 'Что читать', 'Дети']	http://arzamas.academy/mag/432-12months		
Arzamas	393	Рождество в шести картинах  •  	['Искусство', 'История', 'Антропология']	Анна Киселева	26.12.2016	['Живопись']	http://arzamas.academy/mag/393-christmas	Искусствовед	Окончила отделение теории и истории искусства исторического факультета МГУ, сотрудник отдела выставок ГМИИ им. А. С. Пушкина.
Arzamas	189	Главные премьеры non/fiction  •  	[]		24.11.2015	[]	http://arzamas.academy/mag/189-non-fiction		
Arzamas	161	Книги недели: выбор «Фаланстера»  •  	[]	Борис Куприянов	28.10.2015	[]	http://arzamas.academy/mag/161-books-2Издатель, публицист	Один из учредителей книжного магазина «Фаланстер», программный директор Международного московского открытого книжного фестиваля, член экспертного совета Международной ярмарки интеллектуальной литературы non/fiction.	
Arzamas	239	Вадим Гаевский — о Майе Плисецкой  •  	['Искусство']		11.01.2016	[]	http://arzamas.academy/mag/239-gaevsky		
Arzamas	387	Как читать Цветаеву  •  	['Литература']	Ирина Шевеленко	12.12.2016	['Шпаргалка', 'Поэзия']	http://arzamas.academy/mag/387-tsvetaeva	Профессор славянских языков и литературы Висконсинского университета в Мэдисоне	
Arzamas	368	Советское ар-деко, или Что такое постконструктивизм  •  	['Искусство']	Александра Селиванова	11.11.2016	['Архитектура', 'Шпаргалка']	http://arzamas.academy/mag/368-ardeco	Кандидат архитектуры	Руководитель Центра авангарда библиотеки «Просвещение трудящихся», старший научный сотрудник Музея Москвы.
Arzamas	445	Как читать «Сына полка»  •  	['История', 'Литература']		30.06.2017	['СССР', 'Что читать', 'Хрестоматия']	http://arzamas.academy/mag/445-syn_polka		
Arzamas	112	Игра недели: «Монополия» из гетто  •  	['История']	Дмитрий Голубовский	13.10.2015	[]	http://arzamas.academy/mag/112-monopoly	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	114	«Хоббит», «Маленький принц» и другие ожившие обложки  •  	['Искусство', 'Литература']		20.10.2015	[]	http://arzamas.academy/mag/114-book-covers		
